2023-09-11 18:00,1.07457,1.07508,1.07454,1.07498,1086
2023-09-11 18:15,1.07495,1.07505,1.07479,1.07498,1167
2023-09-11 18:30,1.07498,1.07513,1.07469,1.07469,819
2023-09-11 18:45,1.0747,1.07471,1.07443,1.07451,1360
2023-09-11 19:00,1.07454,1.07475,1.07453,1.07455,1215
2023-09-11 19:15,1.07454,1.07491,1.07445,1.07487,914
2023-09-11 19:30,1.07486,1.07503,1.07477,1.07478,1507
2023-09-11 19:45,1.07479,1.07497,1.07464,1.07489,1477
2023-09-11 20:00,1.07489,1.07498,1.07485,1.07493,967
2023-09-11 20:15,1.07494,1.07507,1.07491,1.07499,438
2023-09-11 20:30,1.07499,1.075,1.07479,1.07479,397
2023-09-11 20:45,1.0748,1.07501,1.07478,1.07497,1060
2023-09-11 21:00,1.07497,1.07497,1.07414,1.0746,266
2023-09-11 21:15,1.0746,1.0753,1.07454,1.07481,474
2023-09-11 21:30,1.07481,1.07514,1.07471,1.07505,461
2023-09-11 21:45,1.07509,1.07533,1.07483,1.07493,1101
2023-09-11 22:00,1.07495,1.07523,1.07495,1.07511,397
2023-09-11 22:15,1.07512,1.07514,1.075,1.075,389
2023-09-11 22:30,1.07501,1.0751,1.07496,1.07504,108
2023-09-11 22:45,1.07503,1.07506,1.07497,1.07497,47
2023-09-11 23:00,1.07497,1.07505,1.07497,1.07498,404
2023-09-11 23:15,1.07499,1.07507,1.07489,1.07493,248
2023-09-11 23:30,1.07493,1.07498,1.07483,1.07484,474
2023-09-11 23:45,1.07484,1.07488,1.07475,1.07476,1159
2023-09-12 00:00,1.07476,1.07478,1.07445,1.07458,1429
2023-09-12 00:15,1.07456,1.07464,1.0744,1.07441,886
2023-09-12 00:30,1.0744,1.07443,1.07422,1.07439,1377
2023-09-12 00:45,1.07438,1.07472,1.07432,1.07439,2060
2023-09-12 01:00,1.07439,1.07692,1.07423,1.07547,3496
2023-09-12 01:15,1.07548,1.07551,1.07428,1.07442,3095
2023-09-12 01:30,1.07442,1.07443,1.07382,1.07394,2417
2023-09-12 01:45,1.07393,1.07422,1.07375,1.0741,2211
2023-09-12 02:00,1.0741,1.07454,1.0739,1.07435,1838
2023-09-12 02:15,1.07434,1.07452,1.07422,1.07441,2356
2023-09-12 02:30,1.07441,1.07474,1.07439,1.07462,1313
2023-09-12 02:45,1.0746,1.07512,1.07441,1.07509,1693
2023-09-12 03:00,1.0751,1.07512,1.07462,1.07483,1678
2023-09-12 03:15,1.07481,1.07481,1.07451,1.07452,2182
2023-09-12 03:30,1.07453,1.07482,1.07444,1.07472,1971
2023-09-12 03:45,1.07473,1.07477,1.07458,1.07463,1559
2023-09-12 04:00,1.07462,1.07464,1.07421,1.07424,2045
2023-09-12 04:15,1.07425,1.07427,1.07395,1.07403,2305
2023-09-12 04:30,1.07404,1.07411,1.07387,1.07387,1315
2023-09-12 04:45,1.07389,1.07402,1.07386,1.0739,1684
2023-09-12 05:00,1.0739,1.07404,1.0738,1.07397,2405
2023-09-12 05:15,1.07397,1.07407,1.07386,1.07389,1631
2023-09-12 05:30,1.07386,1.07394,1.0737,1.07393,1854
2023-09-12 05:45,1.07391,1.074,1.07357,1.07362,3476
2023-09-12 06:00,1.07362,1.07408,1.07358,1.07372,3695
2023-09-12 06:15,1.07375,1.07392,1.07358,1.07379,1629
2023-09-12 06:30,1.07381,1.07391,1.07337,1.07342,3001
2023-09-12 06:45,1.07343,1.07343,1.07303,1.07324,2732
2023-09-12 07:00,1.07324,1.07347,1.0723,1.07236,4890
2023-09-12 07:15,1.07234,1.07278,1.07228,1.07269,4303
2023-09-12 07:30,1.07269,1.07269,1.07205,1.07211,3565
2023-09-12 07:45,1.07212,1.07219,1.07121,1.07135,4348
2023-09-12 08:00,1.07135,1.07204,1.07122,1.0719,4264
2023-09-12 08:15,1.07189,1.0722,1.07147,1.07201,2842
2023-09-12 08:30,1.07201,1.07234,1.07189,1.07191,2897
2023-09-12 08:45,1.07191,1.07208,1.07139,1.07144,3161
2023-09-12 09:00,1.07143,1.07232,1.07132,1.07201,3910
2023-09-12 09:15,1.07203,1.07224,1.07164,1.07224,4253
2023-09-12 09:30,1.07223,1.07245,1.07184,1.07245,3431
2023-09-12 09:45,1.07245,1.07259,1.07213,1.07224,2642
2023-09-12 10:00,1.07223,1.07243,1.07202,1.07226,2863
2023-09-12 10:15,1.07227,1.07227,1.07193,1.07199,2286
2023-09-12 10:30,1.07201,1.07219,1.07133,1.07135,2333
2023-09-12 10:45,1.07136,1.07172,1.07121,1.07161,2533
2023-09-12 11:00,1.07161,1.07167,1.07122,1.07156,2556
2023-09-12 11:15,1.07157,1.07172,1.07104,1.07132,3002
2023-09-12 11:30,1.0713,1.07141,1.07085,1.07131,3458
2023-09-12 11:45,1.07131,1.07185,1.07109,1.07181,2037
2023-09-12 12:00,1.07181,1.07188,1.07118,1.07134,3673
2023-09-12 12:15,1.07134,1.07137,1.0706,1.07109,3695
2023-09-12 12:30,1.07109,1.07208,1.07096,1.07159,6752
2023-09-12 12:45,1.07161,1.07162,1.07057,1.07073,5567
2023-09-12 13:00,1.07072,1.07109,1.07055,1.07087,4202
2023-09-12 13:15,1.07088,1.07154,1.07075,1.07128,4487
2023-09-12 13:30,1.07128,1.07188,1.07121,1.07155,4806
2023-09-12 13:45,1.07157,1.07176,1.07113,1.07173,4572
2023-09-12 14:00,1.07174,1.0718,1.07108,1.07138,3229
2023-09-12 14:15,1.07136,1.07151,1.07108,1.07133,2882
2023-09-12 14:30,1.07134,1.07166,1.07104,1.07164,2564
2023-09-12 14:45,1.07164,1.07175,1.07116,1.07138,2381
2023-09-12 15:00,1.07138,1.07236,1.07137,1.07204,2927
2023-09-12 15:15,1.07204,1.073,1.07203,1.07297,2895
2023-09-12 15:30,1.07297,1.073,1.0725,1.07251,2866
2023-09-12 15:45,1.07251,1.07283,1.07243,1.07253,1255
2023-09-12 16:00,1.07256,1.07347,1.07256,1.07342,2516
2023-09-12 16:15,1.07341,1.07375,1.07326,1.07327,2485
2023-09-12 16:30,1.07327,1.07327,1.07234,1.0725,2798
2023-09-12 16:45,1.0725,1.07255,1.07215,1.07232,1254
2023-09-12 17:00,1.07233,1.07275,1.07233,1.0727,1422
2023-09-12 17:15,1.0727,1.0734,1.0727,1.07323,1109
2023-09-12 17:30,1.07325,1.07332,1.07292,1.07292,1424
